Clasificación_D,Nombre de Institución,Measure Names,Measure Values
(e) Institutos Profesionales,I.P. AGRARIO ADOLFO MATTHEI,Mts2 de Inmuebles/ Matrícula Total,6.784283513
(e) Institutos Profesionales,I.P. VIRGINIO GÓMEZ,Mts2 de Salas / Matrícula Total,0.718445167
(e) Institutos Profesionales,I.P. VERTICAL,Mts2 de Salas / Matrícula Total,5.269230769
(e) Institutos Profesionales,I.P. SANTO TOMÁS,Mts2 de Salas / Matrícula Total,1.398055713
(e) Institutos Profesionales,I.P. PROVIDENCIA,Mts2 de Salas / Matrícula Total,
(e) Institutos Profesionales,I.P. PROJAZZ,Mts2 de Salas / Matrícula Total,0.374603175
(e) Institutos Profesionales,I.P. LOS LEONES,Mts2 de Salas / Matrícula Total,1.939995774
(e) Institutos Profesionales,I.P. LIBERTADOR DE LOS ANDES,Mts2 de Salas / Matrícula Total,1.373549884
(e) Institutos Profesionales,I.P. LATINOAMERICANO DE COMERCIO EXTERIOR,Mts2 de Salas / Matrícula Total,0.093072864
(e) Institutos Profesionales,I.P. IPEGE,Mts2 de Salas / Matrícula Total,0.971113645
(e) Institutos Profesionales,I.P. INTERNACIONAL DE ARTES CULINARIAS Y SERVICIOS,Mts2 de Salas / Matrícula Total,1.186770428
(e) Institutos Profesionales,I.P. INSTITUTO NACIONAL DEL FÚTBOL,Mts2 de Salas / Matrícula Total,0.655555556
(e) Institutos Profesionales,I.P. INACAP,Mts2 de Salas / Matrícula Total,
(e) Institutos Profesionales,I.P. IACC,Mts2 de Salas / Matrícula Total,
(e) Institutos Profesionales,I.P. HELEN KELLER,Mts2 de Salas / Matrícula Total,
(e) Institutos Profesionales,I.P. GUILLERMO SUBERCASEAUX,Mts2 de Salas / Matrícula Total,0.645234067
(e) Institutos Profesionales,I.P. ESUCOMEX,Mts2 de Salas / Matrícula Total,0.646838290
(e) Institutos Profesionales,I.P. ESCUELA MODERNA DE MÚSICA,Mts2 de Salas / Matrícula Total,2.307086614
(e) Institutos Profesionales,I.P. ESCUELA MARINA MERCANTE MAR FUTURO,Mts2 de Salas / Matrícula Total,7.103448276
(e) Institutos Profesionales,I.P. ESCUELA DE CINE DE CHILE,Mts2 de Salas / Matrícula Total,1.231481481
(e) Institutos Profesionales,I.P. ESC. DE CONTADORES AUDITORES DE STGO.,Mts2 de Salas / Matrícula Total,0.781707317
(e) Institutos Profesionales,I.P. EATRI,Mts2 de Salas / Matrícula Total,0.842592593
(e) Institutos Profesionales,I.P. DUOC UC,Mts2 de Salas / Matrícula Total,0.610792993
(e) Institutos Profesionales,I.P. DIEGO PORTALES,Mts2 de Salas / Matrícula Total,1.634347989
(e) Institutos Profesionales,I.P. DEL VALLE CENTRAL,Mts2 de Salas / Matrícula Total,1.077124494
(e) Institutos Profesionales,I.P. DE LOS LAGOS,Mts2 de Salas / Matrícula Total,2.177477477
(e) Institutos Profesionales,I.P. DE LOS ANGELES,Mts2 de Salas / Matrícula Total,131.8
(e) Institutos Profesionales,I.P. DE CHILE,Mts2 de Salas / Matrícula Total,0.631695518
(e) Institutos Profesionales,I.P. DE ARTES Y COMUNICACIÓN ARCOS,Mts2 de Salas / Matrícula Total,0.456074766
(e) Institutos Profesionales,I.P. DE ARTES ESCENICAS KAREN CONNOLLY,Mts2 de Salas / Matrícula Total,11.5
(e) Institutos Profesionales,I.P. CS. DE LA COMPUTACIÓN ACUARIO DATA,Mts2 de Salas / Matrícula Total,
(e) Institutos Profesionales,I.P. CIISA,Mts2 de Salas / Matrícula Total,0.281218274
(e) Institutos Profesionales,I.P. CHILENO BRITÁNICO,Mts2 de Salas / Matrícula Total,1.392265193
(e) Institutos Profesionales,I.P. CARLOS CASANUEVA,Mts2 de Salas / Matrícula Total,
(e) Institutos Profesionales,I.P. CÁMARA DE COMERCIO DE SANTIAGO,Mts2 de Salas / Matrícula Total,1.504213483
(e) Institutos Profesionales,I.P. AIEP,Mts2 de Salas / Matrícula Total,0.357427865
(e) Institutos Profesionales,I.P. AGRARIO ADOLFO MATTHEI,Mts2 de Salas / Matrícula Total,0.819722650
(e) Institutos Profesionales,I.P. VIRGINIO GÓMEZ,Matrícula Total / N° PC en Laboratorios,8.353086420
(e) Institutos Profesionales,I.P. VERTICAL,Matrícula Total / N° PC en Laboratorios,5.2
(e) Institutos Profesionales,I.P. SANTO TOMÁS,Matrícula Total / N° PC en Laboratorios,3.239971751
(e) Institutos Profesionales,I.P. PROVIDENCIA,Matrícula Total / N° PC en Laboratorios,26.733333333
(e) Institutos Profesionales,I.P. PROJAZZ,Matrícula Total / N° PC en Laboratorios,8.75
(e) Institutos Profesionales,I.P. LOS LEONES,Matrícula Total / N° PC en Laboratorios,4.733
(e) Institutos Profesionales,I.P. LIBERTADOR DE LOS ANDES,Matrícula Total / N° PC en Laboratorios,20.523809524
(e) Institutos Profesionales,I.P. LATINOAMERICANO DE COMERCIO EXTERIOR,Matrícula Total / N° PC en Laboratorios,59.578595318
(e) Institutos Profesionales,I.P. IPEGE,Matrícula Total / N° PC en Laboratorios,18.725978648
(e) Institutos Profesionales,I.P. INTERNACIONAL DE ARTES CULINARIAS Y SERVICIOS,Matrícula Total / N° PC en Laboratorios,13.067796610
(e) Institutos Profesionales,I.P. INSTITUTO NACIONAL DEL FÚTBOL,Matrícula Total / N° PC en Laboratorios,25.714285714
(e) Institutos Profesionales,I.P. INACAP,Matrícula Total / N° PC en Laboratorios,
(e) Institutos Profesionales,I.P. IACC,Matrícula Total / N° PC en Laboratorios,
(e) Institutos Profesionales,I.P. HELEN KELLER,Matrícula Total / N° PC en Laboratorios,
(e) Institutos Profesionales,I.P. GUILLERMO SUBERCASEAUX,Matrícula Total / N° PC en Laboratorios,5.616684266
(e) Institutos Profesionales,I.P. ESUCOMEX,Matrícula Total / N° PC en Laboratorios,4.707058824
(e) Institutos Profesionales,I.P. ESCUELA MODERNA DE MÚSICA,Matrícula Total / N° PC en Laboratorios,10.975308642
(e) Institutos Profesionales,I.P. ESCUELA MARINA MERCANTE MAR FUTURO,Matrícula Total / N° PC en Laboratorios,1.74
(e) Institutos Profesionales,I.P. ESCUELA DE CINE DE CHILE,Matrícula Total / N° PC en Laboratorios,3.6
(e) Institutos Profesionales,I.P. ESC. DE CONTADORES AUDITORES DE STGO.,Matrícula Total / N° PC en Laboratorios,26.451612903
(e) Institutos Profesionales,I.P. EATRI,Matrícula Total / N° PC en Laboratorios,6.923076923
(e) Institutos Profesionales,I.P. DUOC UC,Matrícula Total / N° PC en Laboratorios,7.684190389
(e) Institutos Profesionales,I.P. DIEGO PORTALES,Matrícula Total / N° PC en Laboratorios,13.859375
(e) Institutos Profesionales,I.P. DEL VALLE CENTRAL,Matrícula Total / N° PC en Laboratorios,12.615615616
(e) Institutos Profesionales,I.P. DE LOS LAGOS,Matrícula Total / N° PC en Laboratorios,6.782077393
(e) Institutos Profesionales,I.P. DE LOS ANGELES,Matrícula Total / N° PC en Laboratorios,
(e) Institutos Profesionales,I.P. DE CHILE,Matrícula Total / N° PC en Laboratorios,6.776066351
(e) Institutos Profesionales,I.P. DE ARTES Y COMUNICACIÓN ARCOS,Matrícula Total / N° PC en Laboratorios,7.215799615
(e) Institutos Profesionales,I.P. DE ARTES ESCENICAS KAREN CONNOLLY,Matrícula Total / N° PC en Laboratorios,8.5
(e) Institutos Profesionales,I.P. CS. DE LA COMPUTACIÓN ACUARIO DATA,Matrícula Total / N° PC en Laboratorios,
(e) Institutos Profesionales,I.P. CIISA,Matrícula Total / N° PC en Laboratorios,2.4625
(e) Institutos Profesionales,I.P. CHILENO BRITÁNICO,Matrícula Total / N° PC en Laboratorios,6.703703704
(e) Institutos Profesionales,I.P. CARLOS CASANUEVA,Matrícula Total / N° PC en Laboratorios,
(e) Institutos Profesionales,I.P. CÁMARA DE COMERCIO DE SANTIAGO,Matrícula Total / N° PC en Laboratorios,6.385650224
(e) Institutos Profesionales,I.P. AIEP,Matrícula Total / N° PC en Laboratorios,14.329028193
(e) Institutos Profesionales,I.P. AGRARIO ADOLFO MATTHEI,Matrícula Total / N° PC en Laboratorios,7.546511628
(e) Institutos Profesionales,I.P. VIRGINIO GÓMEZ,Matrícula Total/N° de Laboratorios,31.469767442
(e) Institutos Profesionales,I.P. VERTICAL,Matrícula Total/N° de Laboratorios,26
(e) Institutos Profesionales,I.P. SANTO TOMÁS,Matrícula Total/N° de Laboratorios,32.172510519
(e) Institutos Profesionales,I.P. PROVIDENCIA,Matrícula Total/N° de Laboratorios,458.285714286
(e) Institutos Profesionales,I.P. PROJAZZ,Matrícula Total/N° de Laboratorios,24.230769231
(e) Institutos Profesionales,I.P. LOS LEONES,Matrícula Total/N° de Laboratorios,76.338709677
(e) Institutos Profesionales,I.P. LIBERTADOR DE LOS ANDES,Matrícula Total/N° de Laboratorios,431
(e) Institutos Profesionales,I.P. LATINOAMERICANO DE COMERCIO EXTERIOR,Matrícula Total/N° de Laboratorios,614.275862069
(e) Institutos Profesionales,I.P. IPEGE,Matrícula Total/N° de Laboratorios,114.391304348
(e) Institutos Profesionales,I.P. INTERNACIONAL DE ARTES CULINARIAS Y SERVICIOS,Matrícula Total/N° de Laboratorios,42.833333333
(e) Institutos Profesionales,I.P. INSTITUTO NACIONAL DEL FÚTBOL,Matrícula Total/N° de Laboratorios,300
(e) Institutos Profesionales,I.P. INACAP,Matrícula Total/N° de Laboratorios,
(e) Institutos Profesionales,I.P. IACC,Matrícula Total/N° de Laboratorios,
(e) Institutos Profesionales,I.P. HELEN KELLER,Matrícula Total/N° de Laboratorios,
(e) Institutos Profesionales,I.P. GUILLERMO SUBERCASEAUX,Matrícula Total/N° de Laboratorios,143.756756757
(e) Institutos Profesionales,I.P. ESUCOMEX,Matrícula Total/N° de Laboratorios,108.135135135
(e) Institutos Profesionales,I.P. ESCUELA MODERNA DE MÚSICA,Matrícula Total/N° de Laboratorios,80.818181818
(e) Institutos Profesionales,I.P. ESCUELA MARINA MERCANTE MAR FUTURO,Matrícula Total/N° de Laboratorios,21.75
(e) Institutos Profesionales,I.P. ESCUELA DE CINE DE CHILE,Matrícula Total/N° de Laboratorios,6.75
(e) Institutos Profesionales,I.P. ESC. DE CONTADORES AUDITORES DE STGO.,Matrícula Total/N° de Laboratorios,546.666666667
(e) Institutos Profesionales,I.P. EATRI,Matrícula Total/N° de Laboratorios,135
(e) Institutos Profesionales,I.P. DUOC UC,Matrícula Total/N° de Laboratorios,118.416273585
(e) Institutos Profesionales,I.P. DIEGO PORTALES,Matrícula Total/N° de Laboratorios,71.918918919
(e) Institutos Profesionales,I.P. DEL VALLE CENTRAL,Matrícula Total/N° de Laboratorios,113.540540541
(e) Institutos Profesionales,I.P. DE LOS LAGOS,Matrícula Total/N° de Laboratorios,166.5
(e) Institutos Profesionales,I.P. DE LOS ANGELES,Matrícula Total/N° de Laboratorios,
(e) Institutos Profesionales,I.P. DE CHILE,Matrícula Total/N° de Laboratorios,91.748663102
(e) Institutos Profesionales,I.P. DE ARTES Y COMUNICACIÓN ARCOS,Matrícula Total/N° de Laboratorios,48.012820513
(e) Institutos Profesionales,I.P. DE ARTES ESCENICAS KAREN CONNOLLY,Matrícula Total/N° de Laboratorios,
(e) Institutos Profesionales,I.P. CS. DE LA COMPUTACIÓN ACUARIO DATA,Matrícula Total/N° de Laboratorios,
(e) Institutos Profesionales,I.P. CIISA,Matrícula Total/N° de Laboratorios,54.722222222
(e) Institutos Profesionales,I.P. CHILENO BRITÁNICO,Matrícula Total/N° de Laboratorios,120.666666667
(e) Institutos Profesionales,I.P. CARLOS CASANUEVA,Matrícula Total/N° de Laboratorios,
(e) Institutos Profesionales,I.P. CÁMARA DE COMERCIO DE SANTIAGO,Matrícula Total/N° de Laboratorios,237.333333333
(e) Institutos Profesionales,I.P. AIEP,Matrícula Total/N° de Laboratorios,164.511754069
(e) Institutos Profesionales,I.P. AGRARIO ADOLFO MATTHEI,Matrícula Total/N° de Laboratorios,129.8
(e) Institutos Profesionales,I.P. VIRGINIO GÓMEZ,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. VERTICAL,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. SANTO TOMÁS,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. PROVIDENCIA,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. PROJAZZ,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. LOS LEONES,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. LIBERTADOR DE LOS ANDES,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. LATINOAMERICANO DE COMERCIO EXTERIOR,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. IPEGE,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. INTERNACIONAL DE ARTES CULINARIAS Y SERVICIOS,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. INSTITUTO NACIONAL DEL FÚTBOL,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. INACAP,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. IACC,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. HELEN KELLER,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. GUILLERMO SUBERCASEAUX,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. ESUCOMEX,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. ESCUELA MODERNA DE MÚSICA,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. ESCUELA MARINA MERCANTE MAR FUTURO,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. ESCUELA DE CINE DE CHILE,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. ESC. DE CONTADORES AUDITORES DE STGO.,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. EATRI,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. DUOC UC,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. DIEGO PORTALES,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. DEL VALLE CENTRAL,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. DE LOS LAGOS,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. DE LOS ANGELES,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. DE CHILE,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. DE ARTES Y COMUNICACIÓN ARCOS,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. DE ARTES ESCENICAS KAREN CONNOLLY,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. CS. DE LA COMPUTACIÓN ACUARIO DATA,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. CIISA,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. CHILENO BRITÁNICO,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. CARLOS CASANUEVA,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. CÁMARA DE COMERCIO DE SANTIAGO,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. AIEP,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. AGRARIO ADOLFO MATTHEI,Matrícula Total / N° PC con Internet ,
(e) Institutos Profesionales,I.P. VIRGINIO GÓMEZ,N° de Títulos / Matrícula total,0.738102276
(e) Institutos Profesionales,I.P. VERTICAL,N° de Títulos / Matrícula total,
(e) Institutos Profesionales,I.P. SANTO TOMÁS,N° de Títulos / Matrícula total,4.558742753
(e) Institutos Profesionales,I.P. PROVIDENCIA,N° de Títulos / Matrícula total,
(e) Institutos Profesionales,I.P. PROJAZZ,N° de Títulos / Matrícula total,3.568253968
(e) Institutos Profesionales,I.P. LOS LEONES,N° de Títulos / Matrícula total,4.440735263
(e) Institutos Profesionales,I.P. LIBERTADOR DE LOS ANDES,N° de Títulos / Matrícula total,3.612529002
(e) Institutos Profesionales,I.P. LATINOAMERICANO DE COMERCIO EXTERIOR,N° de Títulos / Matrícula total,0.165880768
(e) Institutos Profesionales,I.P. IPEGE,N° de Títulos / Matrícula total,2.065754466
(e) Institutos Profesionales,I.P. INTERNACIONAL DE ARTES CULINARIAS Y SERVICIOS,N° de Títulos / Matrícula total,2.715953307
(e) Institutos Profesionales,I.P. INSTITUTO NACIONAL DEL FÚTBOL,N° de Títulos / Matrícula total,1.443333333
(e) Institutos Profesionales,I.P. INACAP,N° de Títulos / Matrícula total,
(e) Institutos Profesionales,I.P. IACC,N° de Títulos / Matrícula total,
(e) Institutos Profesionales,I.P. HELEN KELLER,N° de Títulos / Matrícula total,
(e) Institutos Profesionales,I.P. GUILLERMO SUBERCASEAUX,N° de Títulos / Matrícula total,0.779469825
(e) Institutos Profesionales,I.P. ESUCOMEX,N° de Títulos / Matrícula total,1.307673082
(e) Institutos Profesionales,I.P. ESCUELA MODERNA DE MÚSICA,N° de Títulos / Matrícula total,5.362204724
(e) Institutos Profesionales,I.P. ESCUELA MARINA MERCANTE MAR FUTURO,N° de Títulos / Matrícula total,17.080459770
(e) Institutos Profesionales,I.P. ESCUELA DE CINE DE CHILE,N° de Títulos / Matrícula total,2.351851852
(e) Institutos Profesionales,I.P. ESC. DE CONTADORES AUDITORES DE STGO.,N° de Títulos / Matrícula total,1.246951220
(e) Institutos Profesionales,I.P. EATRI,N° de Títulos / Matrícula total,5.688888889
(e) Institutos Profesionales,I.P. DUOC UC,N° de Títulos / Matrícula total,0.857016242
(e) Institutos Profesionales,I.P. DIEGO PORTALES,N° de Títulos / Matrícula total,
(e) Institutos Profesionales,I.P. DEL VALLE CENTRAL,N° de Títulos / Matrícula total,2.659842895
(e) Institutos Profesionales,I.P. DE LOS LAGOS,N° de Títulos / Matrícula total,2.090990991
(e) Institutos Profesionales,I.P. DE LOS ANGELES,N° de Títulos / Matrícula total,198
(e) Institutos Profesionales,I.P. DE CHILE,N° de Títulos / Matrícula total,0.844961240
(e) Institutos Profesionales,I.P. DE ARTES Y COMUNICACIÓN ARCOS,N° de Títulos / Matrícula total,1.857142857
(e) Institutos Profesionales,I.P. DE ARTES ESCENICAS KAREN CONNOLLY,N° de Títulos / Matrícula total,33.323529412
(e) Institutos Profesionales,I.P. CS. DE LA COMPUTACIÓN ACUARIO DATA,N° de Títulos / Matrícula total,
(e) Institutos Profesionales,I.P. CIISA,N° de Títulos / Matrícula total,1.055837563
(e) Institutos Profesionales,I.P. CHILENO BRITÁNICO,N° de Títulos / Matrícula total,3.348066298
(e) Institutos Profesionales,I.P. CARLOS CASANUEVA,N° de Títulos / Matrícula total,
(e) Institutos Profesionales,I.P. CÁMARA DE COMERCIO DE SANTIAGO,N° de Títulos / Matrícula total,1.726123596
(e) Institutos Profesionales,I.P. AIEP,N° de Títulos / Matrícula total,1.715976917
(e) Institutos Profesionales,I.P. AGRARIO ADOLFO MATTHEI,N° de Títulos / Matrícula total,
(e) Institutos Profesionales,I.P. VIRGINIO GÓMEZ,N° Volumenes / Matrícula Total,1.756281407
(e) Institutos Profesionales,I.P. VERTICAL,N° Volumenes / Matrícula Total,
(e) Institutos Profesionales,I.P. SANTO TOMÁS,N° Volumenes / Matrícula Total,15.148524347
(e) Institutos Profesionales,I.P. PROVIDENCIA,N° Volumenes / Matrícula Total,
(e) Institutos Profesionales,I.P. PROJAZZ,N° Volumenes / Matrícula Total,5.117460317
(e) Institutos Profesionales,I.P. LOS LEONES,N° Volumenes / Matrícula Total,7.561377562
(e) Institutos Profesionales,I.P. LIBERTADOR DE LOS ANDES,N° Volumenes / Matrícula Total,4.825986079
(e) Institutos Profesionales,I.P. LATINOAMERICANO DE COMERCIO EXTERIOR,N° Volumenes / Matrícula Total,0.444874818
(e) Institutos Profesionales,I.P. IPEGE,N° Volumenes / Matrícula Total,5.339224629
(e) Institutos Profesionales,I.P. INTERNACIONAL DE ARTES CULINARIAS Y SERVICIOS,N° Volumenes / Matrícula Total,3.453955901
(e) Institutos Profesionales,I.P. INSTITUTO NACIONAL DEL FÚTBOL,N° Volumenes / Matrícula Total,3.77
(e) Institutos Profesionales,I.P. INACAP,N° Volumenes / Matrícula Total,
(e) Institutos Profesionales,I.P. IACC,N° Volumenes / Matrícula Total,
(e) Institutos Profesionales,I.P. HELEN KELLER,N° Volumenes / Matrícula Total,
(e) Institutos Profesionales,I.P. GUILLERMO SUBERCASEAUX,N° Volumenes / Matrícula Total,2.070689979
(e) Institutos Profesionales,I.P. ESUCOMEX,N° Volumenes / Matrícula Total,2.839040240
(e) Institutos Profesionales,I.P. ESCUELA MODERNA DE MÚSICA,N° Volumenes / Matrícula Total,6.940382452
(e) Institutos Profesionales,I.P. ESCUELA MARINA MERCANTE MAR FUTURO,N° Volumenes / Matrícula Total,18.827586207
(e) Institutos Profesionales,I.P. ESCUELA DE CINE DE CHILE,N° Volumenes / Matrícula Total,0
(e) Institutos Profesionales,I.P. ESC. DE CONTADORES AUDITORES DE STGO.,N° Volumenes / Matrícula Total,3.699390244
(e) Institutos Profesionales,I.P. EATRI,N° Volumenes / Matrícula Total,11.962962963
(e) Institutos Profesionales,I.P. DUOC UC,N° Volumenes / Matrícula Total,2.538165848
(e) Institutos Profesionales,I.P. DIEGO PORTALES,N° Volumenes / Matrícula Total,
(e) Institutos Profesionales,I.P. DEL VALLE CENTRAL,N° Volumenes / Matrícula Total,3.179481076
(e) Institutos Profesionales,I.P. DE LOS LAGOS,N° Volumenes / Matrícula Total,5.756756757
(e) Institutos Profesionales,I.P. DE LOS ANGELES,N° Volumenes / Matrícula Total,402
(e) Institutos Profesionales,I.P. DE CHILE,N° Volumenes / Matrícula Total,3.324532261
(e) Institutos Profesionales,I.P. DE ARTES Y COMUNICACIÓN ARCOS,N° Volumenes / Matrícula Total,2.742323097
(e) Institutos Profesionales,I.P. DE ARTES ESCENICAS KAREN CONNOLLY,N° Volumenes / Matrícula Total,35.5
(e) Institutos Profesionales,I.P. CS. DE LA COMPUTACIÓN ACUARIO DATA,N° Volumenes / Matrícula Total,
(e) Institutos Profesionales,I.P. CIISA,N° Volumenes / Matrícula Total,0.040609137
(e) Institutos Profesionales,I.P. CHILENO BRITÁNICO,N° Volumenes / Matrícula Total,3.348066298
(e) Institutos Profesionales,I.P. CARLOS CASANUEVA,N° Volumenes / Matrícula Total,
(e) Institutos Profesionales,I.P. CÁMARA DE COMERCIO DE SANTIAGO,N° Volumenes / Matrícula Total,2.609550562
(e) Institutos Profesionales,I.P. AIEP,N° Volumenes / Matrícula Total,1.156438582
(e) Institutos Profesionales,I.P. AGRARIO ADOLFO MATTHEI,N° Volumenes / Matrícula Total,
(e) Institutos Profesionales,I.P. VIRGINIO GÓMEZ,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. VERTICAL,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. SANTO TOMÁS,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. PROVIDENCIA,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. PROJAZZ,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. LOS LEONES,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. LIBERTADOR DE LOS ANDES,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. LATINOAMERICANO DE COMERCIO EXTERIOR,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. IPEGE,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. INTERNACIONAL DE ARTES CULINARIAS Y SERVICIOS,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. INSTITUTO NACIONAL DEL FÚTBOL,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. INACAP,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. IACC,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. HELEN KELLER,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. GUILLERMO SUBERCASEAUX,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. ESUCOMEX,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. ESCUELA MODERNA DE MÚSICA,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. ESCUELA MARINA MERCANTE MAR FUTURO,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. ESCUELA DE CINE DE CHILE,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. ESC. DE CONTADORES AUDITORES DE STGO.,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. EATRI,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. DUOC UC,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. DIEGO PORTALES,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. DEL VALLE CENTRAL,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. DE LOS LAGOS,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. DE LOS ANGELES,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. DE CHILE,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. DE ARTES Y COMUNICACIÓN ARCOS,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. DE ARTES ESCENICAS KAREN CONNOLLY,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. CS. DE LA COMPUTACIÓN ACUARIO DATA,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. CIISA,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. CHILENO BRITÁNICO,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. CARLOS CASANUEVA,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. CÁMARA DE COMERCIO DE SANTIAGO,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. AIEP,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. AGRARIO ADOLFO MATTHEI,Matrícula Total / Mts2 Salas de Estudio ,
(e) Institutos Profesionales,I.P. VIRGINIO GÓMEZ,Matrícula Total/ Mts2 contruidos Bibliotecas,9.021333333
(e) Institutos Profesionales,I.P. VERTICAL,Matrícula Total/ Mts2 contruidos Bibliotecas,
(e) Institutos Profesionales,I.P. SANTO TOMÁS,Matrícula Total/ Mts2 contruidos Bibliotecas,2.428949598
(e) Institutos Profesionales,I.P. PROVIDENCIA,Matrícula Total/ Mts2 contruidos Bibliotecas,
(e) Institutos Profesionales,I.P. PROJAZZ,Matrícula Total/ Mts2 contruidos Bibliotecas,
(e) Institutos Profesionales,I.P. LOS LEONES,Matrícula Total/ Mts2 contruidos Bibliotecas,2.600549451
(e) Institutos Profesionales,I.P. LIBERTADOR DE LOS ANDES,Matrícula Total/ Mts2 contruidos Bibliotecas,10.023255814
